"Facility","Code","SampleDate","N1_Copies.L","N2_Copies.L","ORFlab_Copies.L","S_Copies.L","N_Copies.L","MA_old","MA_new"
"South_West","SW",2022-08-10,,,17066.2062435,1117.6670065,30974.8963725,,43645.5838324375
"South_West","SW",2022-08-14,,,17066.2062435,1117.6670065,30974.8963725,,37445.9839516458
"South_West","SW",2022-08-17,,,17137.237975,0,29388.961015,,30714.94349025
"South_West","SW",2022-08-21,,,17137.237975,0,29388.961015,,25936.4104466667
"South_West","SW",2022-08-24,,,13712.927411,83.19382255,24417.815625,,22403.030454
"South_West","SW",2022-08-28,,,13712.927411,83.19382255,24417.815625,,21227.3564909167
"South_West","SW",2022-08-31,,,7194.9694085,0,12120.979385,,17762.9542319375
"South_West","SW",2022-09-04,,,7194.9694085,0,12120.979385,,14711.483622125
"South_West","SW",2022-09-07,,,8676.009866,0,15955.39104,,12674.255191125
"South_West","SW",2022-09-11,,,8676.009866,0,15955.39104,,11770.7871849792
"South_West","SW",2022-09-14,,,3220.6995365,0,5400.323139,,9649.971660125
"South_West","SW",2022-09-18,,,3220.6995365,0,5400.323139,,8091.62872402083
"South_West","SW",2022-09-21,,,2669.5472405,0,6158.877986,,6337.7339354375
"South_West","SW",2022-09-25,,,2669.5472405,0,6158.877986,,5029.4610684375
"South_West","SW",2022-09-28,,,2816.0737495,0,4678.4398075,,4221.5483356875
"South_West","SW",2022-10-02,,,2816.0737495,0,4678.4398075,,4072.09292291667
"South_West","SW",2022-10-05,,,5083.1820415,0,8197.456695,,4637.261384625
"South_West","SW",2022-10-09,,,5083.1820415,0,8197.456695,,5249.36772627083
"South_West","SW",2022-10-12,,,2939.5634715,0,3892.0623445,,5110.92710575
"South_West","SW",2022-10-16,,,2939.5634715,0,3892.0623445,,4786.97758897917
"South_West","SW",2022-10-19,,,13211.4644765,0,18597.239821,,7344.07433325
"South_West","SW",2022-10-23,,,13211.4644765,0,18597.239821,,9928.7914000625
"South_West","SW",2022-10-26,,,5144.506463,0,7574.6929245,,10396.0292248125
"South_West","SW",2022-10-30,,,5144.506463,0,7574.6929245,,10091.2643178542
"South_West","SW",2022-11-02,,,9778.584085,0,10353.004834,,9672.3364989375
"South_West","SW",2022-11-06,,,9778.584085,0,10353.004834,,9008.09311454167
"South_West","SW",2022-11-09,,,5003.998846,0,9780.0995015,,8470.809446625
"South_West","SW",2022-11-13,,,5003.998846,0,9780.0995015,,8420.0722528125
"South_West","SW",2022-11-16,,,2472.292656,0,5697.530538,,7233.701101
"South_West","SW",2022-11-20,,,2472.292656,0,5697.530538,,5961.29249252083
"South_West","SW",2022-11-23,,,4225.199472,196.434926,9081.377105,,5553.7901640625
"South_West","SW",2022-11-27,,,4225.199472,196.434926,9081.377105,,5644.6947408125
"South_West","SW",2022-11-30,,,9193.39032,1425.492302,13496.42443,,7184.09888725
"South_West","SW",2022-12-04,,,9193.39032,1425.492302,13496.42443,,8785.06644079166
"South_West","SW",2022-12-07,,,7853.170396,3149.2291675,15013.81116,,10194.148454125
"South_West","SW",2022-12-11,,,7853.170396,3149.2291675,15013.81116,,10998.2308192917
"South_West","SW",2022-12-14,,,8863.585185,5876.627665,15224.5254,,11563.986055875
"South_West","SW",2022-12-18,,,8863.585185,5876.627665,15224.5254,,11731.391085
"South_West","SW",2022-12-21,,,8748.6255345,2167.0350845,18657.424415,,12306.1565844375
"South_West","SW",2022-12-25,,,8748.6255345,2167.0350845,18657.424415,,12822.6597574167
"South_West","SW",2022-12-28,,,18542.3316255,2589.1544833,33535.889675,,16372.3039730625
"South_West","SW",2023-01-01,,,18542.3316255,2589.1544833,33535.889675,,19732.8203389792
"South_West","SW",2023-01-04,,,10924.225215,3986.1255125,16689.841735,,19897.0699375625
"South_West","SW",2023-01-08,,,10924.225215,3986.1255125,16689.841735,,18895.064923
"South_West","SW",2023-01-11,,,10485.016697,3383.273851,16152.0079,,16742.9224746875
"South_West","SW",2023-01-15,,,10485.016697,3383.273851,16152.0079,,14582.1126513542
"South_West","SW",2023-01-18,,,14239.712965,5963.681694,27141.70409,,15283.691649875
"South_West","SW",2023-01-22,,,14239.712965,5963.681694,27141.70409,,17045.3205110417
"South_West","SW",2023-01-25,,,22301.88199,10657.020804,48875.570893,,22572.16394875
"South_West","SW",2023-01-29,,,22301.88199,10657.020804,48875.570893,,27525.36779875
"South_West","SW",2023-02-01,,,24537.672587,25208.4300895,62473.3004015,,33843.4119761875
"South_West","SW",2023-02-05,,,24537.672587,25208.4300895,62473.3004015,,38305.6049750417
"South_West","SW",2023-02-08,,,26931.0948835,16325.69561035,36238.6246015,,38546.139793125
"South_West","SW",2023-02-12,,,28033.899071,17051.0876455,37130.570985,,37134.7869353542
"South_West","SW",2023-02-15,,,9105.980915,7626.419994,17060.5522305,,30188.961959375
"South_West","SW",2023-02-19,,,8140.9839935,6766.124522,14701.1799465,,23161.2463909583
"South_West","SW",2023-02-22,,,14773.8111085,15455.528737,23343.3930965,,18953.1818111875
"South_West","SW",2023-02-26,,,25738.43385,28872.49906,43151.47073,,21126.88977175
"South_West","SW",2023-03-01,,,5481.056899,5561.995375,9329.6878455,,18221.01756725
"South_West","SW",2023-03-05,,,5481.056899,5561.995375,9329.6878455,,16442.1147732083
"South_West","SW",2023-03-08,,,3451.9931323,4650.271453,5768.8410805,,12184.3326862667
"South_West","SW",2023-03-12,,,3451.9931323,4650.271453,5768.8410805,,8261.19306580417
"South_West","SW",2023-03-15,,,5230.3617005,2237.4745115,5292.779165,,5471.94425445
"South_West","SW",2023-03-19,,,5230.3617005,2237.4745115,5292.779165,,5168.90670839583
"South_West","SW",2023-03-22,,,5436.9719425,4489.1821,5918.284488,,5202.7965467875
"South_West","SW",2023-03-26,,,5436.9719425,4489.1821,5918.284488,,5415.33654680417
"South_West","SW",2023-03-29,,,3848.419407,2774.4874195,7947.7625915,,5628.729465625
"South_West","SW",2023-04-02,,,3848.419407,2774.4874195,7947.7625915,,5753.188125375
"South_West","SW",2023-04-05,,,1402.393152,780.74310895,1682.162239,,4754.0219773125
"South_West","SW",2023-04-09,,,1402.393152,780.74310895,1682.162239,,3701.81244870833
"South_West","SW",2023-04-12,,,1943.051945,1911.4548022,2719.7015155,,2828.505780125
"South_West","SW",2023-04-16,,,1943.051945,1911.4548022,2719.7015155,,2299.81165485417
"South_West","SW",2023-04-19,,,722.3165554,200,573.10179135,,1713.18508234375
"South_West","SW",2023-04-23,,,722.3165554,200,573.10179135,,1423.78469891667
"South_West","SW",2023-04-26,,,1900.93657755,1005.591632765,2500.5304391,,1456.88214633125
"South_West","SW",2023-04-30,,,1900.93657755,1005.591632765,2500.5304391,,1564.52697058958
"South_West","SW",2023-05-03,,,3231.2714465,2515.3640565,4700.9625285,,2253.82329438125
"South_West","SW",2023-05-07,,,3231.2714465,2515.3640565,4700.9625285,,2954.00655333333
"South_West","SW",2023-05-10,,,1133.5083512,621.81389135,1756.602852,,2894.50577123125
"South_West","SW",2023-05-14,,,1133.5083512,621.81389135,1756.602852,,2558.47100461875
"South_West","SW",2023-05-17,,,149.74260315,200,136.330312925,,1749.81616218438
"South_West","SW",2023-05-21,,,149.74260315,200,136.330312925,,1004.13447864375
"South_West","SW",2023-05-24,,,467.8669785,230.51258855,527.0988286,,557.15285530625
"South_West","SW",2023-05-28,,,467.8669785,230.51258855,527.0988286,,428.761276090625
"South_West","SW",2023-05-31,,,0,0,0,,284.500566284375
"South_West","SW",2023-06-04,,,0,0,0,,219.204247982292
"South_West","SW",2023-06-07,,,334.41274005,200,827.7584845,,269.64212895625
"South_West","SW",2023-06-11,,,334.41274005,200,827.7584845,,331.999714766667
"South_West","SW",2023-06-14,,,625.42388045,506.5018463,958.49993895,,488.5332835625
"South_West","SW",2023-06-18,,,625.42388045,506.5018463,958.49993895,,638.099959964583
"South_West","SW",2023-06-21,,,237.426376,349.21422335,389.53786425,,619.62288795
"South_West","SW",2023-06-25,,,237.426376,349.21422335,389.53786425,,535.148990127083
"South_West","SW",2023-06-28,,,181.4030603,90.8828991,133.18006558,,394.0544282225
"South_West","SW",2023-07-02,,,181.4030603,90.8828991,133.18006558,,275.260157330417
"South_West","SW",2023-07-05,,,428.0664217,346.8497675,661.9075333,,293.26305587625
"South_West","SW",2023-07-09,,,428.0664217,346.8497675,661.9075333,,364.155149985417
"South_West","SW",2023-07-12,,,2182.5577638,2198.3043728,3783.13230015,,1057.52763747875
"South_West","SW",2023-07-16,,,2182.5577638,2198.3043728,3783.13230015,,1731.60805352417
"South_West","SW",2023-07-19,,,1474.51975692,1629.8347225,3502.10269245,,2249.74706653375
"South_West","SW",2023-07-23,,,1474.51975692,1629.8347225,3502.10269245,,2532.42329045708
"South_West","SW",2023-07-26,,,567.18102375,450.37091095,500.63990215,,2123.34448607375
"South_West","SW",2023-07-30,,,567.18102375,450.37091095,500.63990215,,1552.321994425
"South_West","SW",2023-08-02,,,737.3912905,536.5235815,947.33256475,,1099.6235195525
"South_West","SW",2023-08-06,,,737.3912905,536.5235815,947.33256475,,851.002925432083
"South_West","SW",2023-08-09,,,654.42591105,659.03692645,515.09977175,,700.8492899
"South_West","SW",2023-08-13,,,654.42591105,659.03692645,515.09977175,,687.858095789583
"South_West","SW",2023-08-16,,,2711.681721,2400.8765835,2139.3487395,,1109.35071016875
"South_West","SW",2023-08-20,,,2711.681721,2400.8765835,2139.3487395,,1526.60562634375
"South_West","SW",2023-08-23,,,895.42126165,1091.8373706,1371.52357535,,1642.3164301
"South_West","SW",2023-08-27,,,895.42126165,1091.8373706,1371.52357535,,1626.09779197083
"South_West","SW",2023-08-30,,,2353.8613795,1632.67387025,2341.7959775,,1760.0721864375
"South_West","SW",2023-09-03,,,2353.8613795,1632.67387025,2341.7959775,,1848.3207828125
"South_West","SW",2023-09-06,,,1621.9520105,1163.58770385,2034.0142435,,1914.278225625
"South_West","SW",2023-09-10,,,1621.9520105,1163.58770385,2034.0142435,,1986.70954775
"South_West","SW",2023-09-13,,,6597.6714185,6167.656275,7132.6992405,,3217.2450655
"South_West","SW",2023-09-17,,,6597.6714185,6167.656275,7132.6992405,,4389.904690875
"South_West","SW",2023-09-20,,,3255.3506319,3223.80647105,2693.2472745,,4633.1631848
"South_West","SW",2023-09-24,,,3512.4824834,3290.64157105,4297.141517,,4732.60355289167
"Entire State","State",2022-03-20,,,13467.38404,5939.394786,27112.75888,,
"Entire State","State",2022-03-23,,,3562.16388271892,1567.43397171162,4275.61296821892,,
"Entire State","State",2022-03-27,,,3565.30562206974,1843.27724071342,4601.58501022632,,82348.3307754043
"Entire State","State",2022-03-30,,,4542.937127125,2271.165476556,7276.468246715,,31951.4308421342
"Entire State","State",2022-04-03,,,5766.94620057125,3735.681147759,8793.8466409975,,6662.37346520792
"Entire State","State",2022-04-06,,,8453.149597395,6562.42416303175,11003.748887725,,6736.78534237984
"Entire State","State",2022-04-10,,,6940.6712678825,5231.7668429,10247.55419798,,7725.97715656791
"Entire State","State",2022-04-13,,,8300.50198278205,6434.59595516231,13170.2070687154,,8970.35375268405
"Entire State","State",2022-04-17,,,9591.1050564718,8632.39475709744,14323.2365253821,,10049.7674212271
"Entire State","State",2022-04-20,,,12020.7515051075,10689.839883055,19729.62746145,,11884.9849256905
"Entire State","State",2022-04-24,,,17868.0692075923,17308.0137654308,25246.0706718692,,14852.7593688532
"Entire State","State",2022-04-27,,,28941.4094729421,22968.0199005605,35297.36651685,,20275.3865301099
"Entire State","State",2022-05-01,,,29245.2806739897,31273.3197557744,39529.8237070974,,25658.2983444163
"Entire State","State",2022-05-04,,,29556.492828755,30890.1896402475,39066.4227879775,,30120.3769453465
"Entire State","State",2022-05-08,,,25344.045364255,23853.80962999,35873.0217693775,,31976.5397188918
"Entire State","State",2022-05-11,,,28818.15208055,26391.165641275,41346.6090659,,33408.4673517671
"Entire State","State",2022-05-15,,,37655.9586010725,32507.6011668475,48697.6289544975,,35801.1326300629
"Entire State","State",2022-05-18,,,27025.9495095177,25527.0514067,35671.384731225,,35362.6707796786
"Entire State","State",2022-05-22,,,26971.0051988678,25437.5908620325,34914.532172275,,34764.8319553708
"Entire State","State",2022-05-25,,,27017.8247535487,22697.5539014487,42179.1853094795,,34342.1492200971
"Entire State","State",2022-05-29,,,32413.1867789692,24341.4448166333,46310.2269874282,,35048.589151615
"Entire State","State",2022-06-01,,,20950.5528965842,15454.3981090129,33639.0306253566,,33083.2679598803
"Entire State","State",2022-06-05,,,24360.3231656703,16593.7385973703,35384.2316643297,,32477.1755771756
"Entire State","State",2022-06-08,,,19962.215960645,11188.4904870125,32249.785755625,,30261.7607416856
"Entire State","State",2022-06-12,,,23205.12665977,13824.8134607825,37542.794281075,,29417.3338863177
"Entire State","State",2022-06-15,,,27495.9867787385,15447.0472374051,41063.2481232872,,29943.1735774735
"Entire State","State",2022-06-19,,,27096.1668472297,14144.4776239005,41798.9534464649,,31615.6411113432
"Entire State","State",2022-06-22,,,23355.3749258703,7818.99722434595,33055.1213012216,,31470.9332444332
"Entire State","State",2022-06-26,,,25952.6717472342,8643.64184884579,37746.9813808737,,31870.0916538158
"Entire State","State",2022-06-29,,,17934.3433905897,4672.20161325128,26522.2426224872,,29168.7367330935
"Entire State","State",2022-07-03,,,16720.3871402684,4151.00335469474,25761.5150478947,,26401.2723639968
"Entire State","State",2022-07-06,,,19504.1174367368,19864.7041649284,28514.8876110263,,24528.4284262632
"Entire State","State",2022-07-10,,,18157.7177251316,7842.04495123026,26573.2664015789,,23262.8541350905
"Entire State","State",2022-07-13,,,26998.7238950789,6945.81583957895,40546.3399632895,,25429.3978953304
"Entire State","State",2022-07-17,,,27176.4577475526,6589.52028418895,37975.0341687632,,27950.1054994947
"Entire State","State",2022-07-20,,,20880.4135477179,929.414032351282,27837.5251094615,,28405.1856915323
"Entire State","State",2022-07-24,,,19145.0369505868,1143.39246560658,29845.3386698237,,27850.0221010485
"Entire State","State",2022-07-27,,,22992.6706579722,693.163611766667,33502.4408652167,,27519.096878889
"Entire State","State",2022-07-31,,,24597.2808070857,407.151220811429,36076.8381619429,,27544.4244820233
"Entire State","State",2022-08-03,,,27218.882439973,47.0100836405405,39446.2611839513,,29091.7421769344
"Entire State","State",2022-08-07,,,26585.7777398919,150.754525624324,37506.2538312757,,30678.1033816312
"Entire State","State",2022-08-10,,,22074.1041285,629.578619967647,33343.9378444412,,30682.0417068894
"Entire State","State",2022-08-14,,,19018.5163013429,242.214803634286,26444.3733114,,28705.1373203097
"Entire State","State",2022-08-17,,,24620.1007751667,147.556013558333,39580.2817457222,,28753.8812119158
"Entire State","State",2022-08-21,,,26026.2207537838,826.062667972973,38003.2249184324,,29000.2612056081
"Entire State","State",2022-08-24,,,20141.5235363132,130.530698689474,31036.1782822895,,28523.6004680646
"Entire State","State",2022-08-28,,,21272.7826864763,120.362467360526,35184.2843174211,,28702.3457557779
"Entire State","State",2022-08-31,,,13143.9841252605,147.799311473684,17875.6944596921,,25342.6090036533
"Entire State","State",2022-09-04,,,12095.1744455128,148.665084441026,17679.0858354821,,21589.0777882898
"Entire State","State",2022-09-07,,,12448.4475428028,7.56663679166667,18733.8879421472,,18334.1941199621
"Entire State","State",2022-09-11,,,12668.5986752829,26.7499838454286,20849.9153762229,,16746.7397344231
"Entire State","State",2022-09-14,,,12614.2419912632,24.0316832739474,21541.2258184737,,16130.71463273
"Entire State","State",2022-09-18,,,11802.3438516316,26.8768149844737,19835.2083991053,,16253.0638994514
"Entire State","State",2022-09-21,,,11475.5277413368,116.113668557895,18243.7334704474,,16031.508641864
"Entire State","State",2022-09-25,,,14771.0436031658,183.478325542105,23021.1128458158,,16636.5149752286
"Entire State","State",2022-09-28,,,15671.5222150789,349.656791736842,21610.1908050263,,17158.7485147427
"Entire State","State",2022-10-02,,,14347.7973713324,218.569242563784,20793.5959662595,,17571.7442955976
"Entire State","State",2022-10-05,,,14601.0543245639,26.0571463136111,22640.7764177333,,18095.7660587388
"Entire State","State",2022-10-09,,,13011.5804538459,22.8303256,20586.0445010857,,17929.0887330689
"Entire State","State",2022-10-12,,,10601.7538540526,203.921867576053,18711.5731967105,,17000.9519974694
"Entire State","State",2022-10-16,,,13147.4000048108,284.799152031622,22283.5921855135,,16860.4536420935
"Entire State","State",2022-10-19,,,10729.9396217778,229.611301393611,16716.1347491667,,15875.3442286773
"Entire State","State",2022-10-23,,,12137.3092258611,284.581255361111,20341.978912,,15762.2226314103
"Entire State","State",2022-10-26,,,14140.92937886,355.060750032857,25736.2636647429,,16649.2907536932
"Entire State","State",2022-10-30,,,15439.7886526029,401.361950422857,28048.8772188286,,18244.1075871208
"Entire State","State",2022-11-02,,,16775.5227315263,354.770101715263,26594.9921084211,,19692.2404963172
"Entire State","State",2022-11-06,,,17134.7985273684,329.713500304737,26122.013519,,20940.9021874295
"Entire State","State",2022-11-09,,,9243.9589774,450.387986544737,15078.3345256105,,19154.3077481019
"Entire State","State",2022-11-13,,,10163.7395657816,376.042789331579,18265.8480678211,,17427.3239625113
"Entire State","State",2022-11-16,,,9991.61060608649,494.291997921622,17529.6483679459,,15445.9816360259
"Entire State","State",2022-11-20,,,11637.7944461784,862.71508007027,19468.9060766892,,14711.4183518291
"Entire State","State",2022-11-23,,,18038.9949680882,575.193927632353,30250.3290136353,,16747.2216335869
"Entire State","State",2022-11-27,,,19462.8189493939,621.094459242424,32481.1379342424,,19895.5020727646
"Entire State","State",2022-11-30,,,19832.254340073,561.327696214595,31645.1056504595,,22702.7742744769
"Entire State","State",2022-12-04,,,20145.6248158108,1007.84280407135,31360.0842942162,,24686.1011016209
"Entire State","State",2022-12-07,,,16701.8841494595,1270.81255292973,28021.781209973,,24804.0600470405
"Entire State","State",2022-12-11,,,18998.5687044351,1330.06681902432,29622.6620418378,,24560.4371879958
"Entire State","State",2022-12-14,,,18035.6095604,1943.45772475946,29736.7771528919,,24076.6927778158
